Date,TCS,Infosys,Reliance,HDFC Bank,ITC
2022-05-31,668.3179321289062,1364.0853271484375,229.63661193847656,1197.887451171875,2969.31005859375
2022-06-01,671.1567993164062,1341.359619140625,230.65478515625,1198.274169921875,2961.234130859375
2022-06-02,666.4654541015625,1368.0770263671875,232.0547637939453,1239.58935546875,3021.072998046875
2022-06-03,664.1558837890625,1380.5057373046875,231.3759765625,1264.705810546875,3036.20947265625
2022-06-06,663.2656860351562,1388.0810546875,233.15774536132812,1259.2686767578125,3028.08984375
2022-06-07,655.63916015625,1366.897705078125,232.39414978027344,1261.6346435546875,2967.853271484375
2022-06-08,657.9487915039062,1360.8192138671875,227.30335998535156,1239.4755859375,3004.436767578125
2022-06-09,662.9048461914062,1374.42724609375,229.8063201904297,1273.4649658203125,3024.692138671875
2022-06-10,650.1057739257812,1339.77197265625,229.21241760253906,1235.0164794921875,2965.382568359375
2022-06-13,638.317138671875,1292.32470703125,224.54586791992188,1211.6514892578125,2841.556884765625
2022-06-14,631.2921142578125,1306.8853759765625,225.224609375,1195.817138671875,2833.5693359375
2022-06-15,629.1027221679688,1290.2379150390625,223.48526000976562,1181.3475341796875,2829.81787109375
2022-06-16,616.520263671875,1267.5577392578125,221.1944122314453,1164.830810546875,2773.068115234375
2022-06-17,620.5861206054688,1258.576416015625,223.40042114257812,1178.4810791015625,2726.203125
2022-06-20,636.1759643554688,1282.93505859375,224.07920837402344,1157.1182861328125,2746.943359375
2022-06-21,643.1047973632812,1315.367919921875,229.00030517578125,1175.796630859375,2834.8046875
2022-06-22,640.0734252929688,1303.8916015625,225.09735107421875,1140.078125,2844.5126953125
2022-06-23,642.43115234375,1317.68115234375,225.2670135498047,1121.581787109375,2920.282958984375
2022-06-24,651.4049682617188,1307.3843994140625,225.56399536132812,1137.5528564453125,2906.426513671875
2022-06-27,652.583740234375,1337.776123046875,229.0426788330078,1134.1856689453125,2925.489501953125
2022-06-28,647.6036987304688,1342.8111572265625,230.65478515625,1150.1339111328125,2928.534912109375
2022-06-29,646.6653442382812,1327.4791259765625,232.52137756347656,1173.999267578125,2904.131103515625
2022-06-30,648.6141357421875,1326.2545166015625,232.0547637939453,1181.0518798828125,2883.4794921875
2022-07-01,651.380859375,1342.130615234375,241.26055908203125,1095.9874267578125,2925.843017578125
